2018-12-13 12:44:32,978 - The function generate_sift costs 28.511871 seconds
2018-12-13 12:45:05,563 - The function compute_k_means costs 31.337864 seconds
2018-12-13 12:45:09,844 - The function compute_svm costs 4.273391 seconds
2018-12-13 12:45:09,846 - The function train costs 65.379894 seconds
2018-12-13 12:45:09,846 - Start test model
2018-12-13 12:48:03,477 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2644.jpg, predict:OpenCountry fact:OpenCountry
2018-12-13 12:48:03,495 - image:/Users/weiziyang/CV_DATA/testing_tagged/OpenCountry/2455.jpg, predict:industrial fact:OpenCountry
2018-12-13 12:48:03,495 - category:OpenCountry correct_ratio:50.0%
2018-12-13 12:48:03,528 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/599.jpg, predict:store fact:store
2018-12-13 12:48:03,571 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/2908.jpg, predict:store fact:store
2018-12-13 12:48:03,598 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/175.jpg, predict:store fact:store
2018-12-13 12:48:03,632 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/2729.jpg, predict:store fact:store
2018-12-13 12:48:03,666 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/2924.jpg, predict:store fact:store
2018-12-13 12:48:03,697 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/712.jpg, predict:industrial fact:store
2018-12-13 12:48:03,733 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/2565.jpg, predict:store fact:store
2018-12-13 12:48:03,765 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/895.jpg, predict:store fact:store
2018-12-13 12:48:03,789 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/2987.jpg, predict:industrial fact:store
2018-12-13 12:48:03,817 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/700.jpg, predict:store fact:store
2018-12-13 12:48:03,848 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/925.jpg, predict:store fact:store
2018-12-13 12:48:03,885 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/35.jpg, predict:store fact:store
2018-12-13 12:48:03,914 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/2948.jpg, predict:store fact:store
2018-12-13 12:48:03,947 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/2597.jpg, predict:industrial fact:store
2018-12-13 12:48:03,985 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/2596.jpg, predict:store fact:store
2018-12-13 12:48:04,012 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/440.jpg, predict:Suburb fact:store
2018-12-13 12:48:04,042 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/787.jpg, predict:kitchen fact:store
2018-12-13 12:48:04,075 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/2687.jpg, predict:Forest fact:store
2018-12-13 12:48:04,107 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/623.jpg, predict:store fact:store
2018-12-13 12:48:04,130 - image:/Users/weiziyang/CV_DATA/testing_tagged/store/2723.jpg, predict:store fact:store
2018-12-13 12:48:04,130 - category:store correct_ratio:70.0%
2018-12-13 12:48:04,131 - Parameter:SIFT-Cluster_num:300Kmeans_type:MINI:sample num:300 - Correct: 54.333333333333336%
2018-12-13 12:48:32,498 - The function generate_sift costs 28.306201 seconds
2018-12-13 12:49:37,325 - The function compute_k_means costs 63.386044 seconds
2018-12-13 12:49:44,907 - The function compute_svm costs 7.575605 seconds
2018-12-13 12:49:44,916 - The function train costs 100.724948 seconds
2018-12-13 12:49:44,916 - Start test model
2018-12-13 12:49:44,956 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/1192.jpg, predict:Forest fact:Forest
2018-12-13 12:49:44,985 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/2854.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,006 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/1034.jpg, predict:Mountain fact:Forest
2018-12-13 12:49:45,034 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/1092.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,053 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/1120.jpg, predict:OpenCountry fact:Forest
2018-12-13 12:49:45,077 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/2776.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,100 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/2762.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,125 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/1082.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,155 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/2760.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,179 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/1081.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,207 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/2792.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,244 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/2779.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,284 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/2751.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,313 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/1115.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,351 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/1075.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,386 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/1159.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,425 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/2876.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,455 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/2866.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,505 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/1176.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,554 - image:/Users/weiziyang/CV_DATA/testing_tagged/Forest/2913.jpg, predict:Forest fact:Forest
2018-12-13 12:49:45,555 - category:Forest correct_ratio:90.0%
2018-12-13 12:49:45,592 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2672.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:45,621 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/88.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:45,653 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/48.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:45,666 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2981.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:45,684 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2599.jpg, predict:Office fact:bedroom
2018-12-13 12:49:45,721 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/248.jpg, predict:livingroom fact:bedroom
2018-12-13 12:49:45,739 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/107.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:45,765 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/13.jpg, predict:livingroom fact:bedroom
2018-12-13 12:49:45,789 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2624.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:45,818 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/243.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:45,837 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2625.jpg, predict:Highway fact:bedroom
2018-12-13 12:49:45,877 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2805.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:45,905 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/331.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:45,937 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/326.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:45,959 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/124.jpg, predict:Office fact:bedroom
2018-12-13 12:49:45,987 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/194.jpg, predict:livingroom fact:bedroom
2018-12-13 12:49:46,010 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2860.jpg, predict:industrial fact:bedroom
2018-12-13 12:49:46,027 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2686.jpg, predict:bedroom fact:bedroom
2018-12-13 12:49:46,045 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2.jpg, predict:Office fact:bedroom
2018-12-13 12:49:46,065 - image:/Users/weiziyang/CV_DATA/testing_tagged/bedroom/2904.jpg, predict:Office fact:bedroom
2018-12-13 12:49:46,065 - category:bedroom correct_ratio:55.00000000000001%
2018-12-13 12:49:46,080 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2513.jpg, predict:bedroom fact:Office
2018-12-13 12:49:46,100 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/1036.jpg, predict:Office fact:Office
2018-12-13 12:49:46,123 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2339.jpg, predict:Office fact:Office
2018-12-13 12:49:46,149 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2918.jpg, predict:Office fact:Office
2018-12-13 12:49:46,178 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/1451.jpg, predict:store fact:Office
2018-12-13 12:49:46,203 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2210.jpg, predict:industrial fact:Office
2018-12-13 12:49:46,249 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/678.jpg, predict:Office fact:Office
2018-12-13 12:49:46,270 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2554.jpg, predict:kitchen fact:Office
2018-12-13 12:49:46,293 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2583.jpg, predict:bedroom fact:Office
2018-12-13 12:49:46,319 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2970.jpg, predict:Office fact:Office
2018-12-13 12:49:46,356 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2347.jpg, predict:Office fact:Office
2018-12-13 12:49:46,378 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/1248.jpg, predict:kitchen fact:Office
2018-12-13 12:49:46,400 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2595.jpg, predict:Office fact:Office
2018-12-13 12:49:46,434 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/859.jpg, predict:bedroom fact:Office
2018-12-13 12:49:46,463 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/829.jpg, predict:Office fact:Office
2018-12-13 12:49:46,485 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/637.jpg, predict:Office fact:Office
2018-12-13 12:49:46,508 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/813.jpg, predict:Office fact:Office
2018-12-13 12:49:46,529 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/2252.jpg, predict:Office fact:Office
2018-12-13 12:49:46,546 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/768.jpg, predict:bedroom fact:Office
2018-12-13 12:49:46,563 - image:/Users/weiziyang/CV_DATA/testing_tagged/Office/796.jpg, predict:Office fact:Office
2018-12-13 12:49:46,563 - category:Office correct_ratio:60.0%
2018-12-13 12:49:46,583 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2466.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,600 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1195.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,613 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2931.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,627 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1251.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,644 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1252.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,657 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2944.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,677 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1271.jpg, predict:industrial fact:Highway
2018-12-13 12:49:46,693 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2553.jpg, predict:Coast fact:Highway
2018-12-13 12:49:46,708 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1304.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,724 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1476.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,741 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2972.jpg, predict:bedroom fact:Highway
2018-12-13 12:49:46,755 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1206.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,772 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1561.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,786 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1563.jpg, predict:TallBuilding fact:Highway
2018-12-13 12:49:46,801 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2902.jpg, predict:Coast fact:Highway
2018-12-13 12:49:46,822 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2641.jpg, predict:Mountain fact:Highway
2018-12-13 12:49:46,842 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2457.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,860 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/1363.jpg, predict:Coast fact:Highway
2018-12-13 12:49:46,875 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2905.jpg, predict:Coast fact:Highway
2018-12-13 12:49:46,891 - image:/Users/weiziyang/CV_DATA/testing_tagged/Highway/2643.jpg, predict:Highway fact:Highway
2018-12-13 12:49:46,891 - category:Highway correct_ratio:60.0%
2018-12-13 12:49:46,908 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2698.jpg, predict:Coast fact:Coast
2018-12-13 12:49:46,922 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2689.jpg, predict:Coast fact:Coast
2018-12-13 12:49:46,938 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2598.jpg, predict:Coast fact:Coast
2018-12-13 12:49:46,951 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/261.jpg, predict:Coast fact:Coast
2018-12-13 12:49:46,963 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/517.jpg, predict:Coast fact:Coast
2018-12-13 12:49:46,979 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2628.jpg, predict:Mountain fact:Coast
2018-12-13 12:49:46,993 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/267.jpg, predict:Coast fact:Coast
2018-12-13 12:49:47,008 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/240.jpg, predict:Coast fact:Coast
2018-12-13 12:49:47,023 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/268.jpg, predict:Highway fact:Coast
2018-12-13 12:49:47,036 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/320.jpg, predict:Coast fact:Coast
2018-12-13 12:49:47,057 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/250.jpg, predict:OpenCountry fact:Coast
2018-12-13 12:49:47,069 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/279.jpg, predict:Coast fact:Coast
2018-12-13 12:49:47,088 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/251.jpg, predict:OpenCountry fact:Coast
2018-12-13 12:49:47,102 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2623.jpg, predict:Highway fact:Coast
2018-12-13 12:49:47,123 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2621.jpg, predict:OpenCountry fact:Coast
2018-12-13 12:49:47,137 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2740.jpg, predict:Coast fact:Coast
2018-12-13 12:49:47,155 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2682.jpg, predict:Coast fact:Coast
2018-12-13 12:49:47,166 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2683.jpg, predict:Coast fact:Coast
2018-12-13 12:49:47,183 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/225.jpg, predict:Coast fact:Coast
2018-12-13 12:49:47,199 - image:/Users/weiziyang/CV_DATA/testing_tagged/Coast/2694.jpg, predict:OpenCountry fact:Coast
2018-12-13 12:49:47,199 - category:Coast correct_ratio:65.0%
2018-12-13 12:49:47,227 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2074.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:49:47,255 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2935.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:49:47,286 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1152.jpg, predict:store fact:Insidecity
2018-12-13 12:49:47,316 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1190.jpg, predict:TallBuilding fact:Insidecity
2018-12-13 12:49:47,336 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1143.jpg, predict:kitchen fact:Insidecity
2018-12-13 12:49:47,359 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2072.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:49:47,386 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1963.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:49:47,409 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1141.jpg, predict:industrial fact:Insidecity
2018-12-13 12:49:47,437 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1087.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:49:47,464 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1468.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:49:47,487 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1861.jpg, predict:Street fact:Insidecity
2018-12-13 12:49:47,511 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1268.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:49:47,542 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1853.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:49:47,575 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1979.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:49:47,608 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2041.jpg, predict:industrial fact:Insidecity
2018-12-13 12:49:47,640 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1944.jpg, predict:TallBuilding fact:Insidecity
2018-12-13 12:49:47,673 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1238.jpg, predict:TallBuilding fact:Insidecity
2018-12-13 12:49:47,694 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1360.jpg, predict:TallBuilding fact:Insidecity
2018-12-13 12:49:47,719 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/1994.jpg, predict:TallBuilding fact:Insidecity
2018-12-13 12:49:47,749 - image:/Users/weiziyang/CV_DATA/testing_tagged/Insidecity/2051.jpg, predict:Insidecity fact:Insidecity
2018-12-13 12:49:47,750 - category:Insidecity correct_ratio:50.0%
2018-12-13 12:49:47,774 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2909.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:47,800 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2921.jpg, predict:industrial fact:TallBuilding
2018-12-13 12:49:47,818 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/161.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:47,842 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2885.jpg, predict:Street fact:TallBuilding
2018-12-13 12:49:47,876 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2957.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:47,902 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2982.jpg, predict:bedroom fact:TallBuilding
2018-12-13 12:49:47,935 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/106.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:47,972 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/256.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:48,006 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2965.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:48,037 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/118.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:48,087 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/235.jpg, predict:livingroom fact:TallBuilding
2018-12-13 12:49:48,134 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/208.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:48,179 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/94.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:48,197 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/181.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:48,216 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2730.jpg, predict:Street fact:TallBuilding
2018-12-13 12:49:48,237 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2916.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:48,264 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/93.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:48,284 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2907.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:48,323 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/226.jpg, predict:TallBuilding fact:TallBuilding
2018-12-13 12:49:48,358 - image:/Users/weiziyang/CV_DATA/testing_tagged/TallBuilding/2911.jpg, predict:TallBuilding fact:TallBuilding
